GlobSig	CER6_p	CER7ab	R_CERCR2_p	CER9_v	CER6_a	L_CERCR2_a	CER9_d	CER9_m	CER7b_m	L_CERCR2_p	CER7b_l	N	CERCR1	CER6_d	CER5	R_CERCR2_a	POsul_d	POsul_v	VMPFcor_p	R_MTgyr_a	L_ANGgyr	L_MTgyr_p	L_MTgyr_a	DMPFC_ar	L_SFsul_a	DMPFcor_ac	PCcor	POsul	L_IPlob	PGACcor	VMPFcor_a	PRC_d	SFgyr_ad	L_IPlob	R_ANGgyr	PRC_v	R_MTgyr_p	PRC_d	R_MFgyr_a	L_DVIS_v	SPlob	R_VLPFcor	FUSgyr_vl	R_IFsul	FP	R_DVIS_v	L_FP_l	SPlob	L_MFgyr_pc	L_VLPFcor	OCCTgyr_l	ACcor_d	L_MFgyr_pr	R_MFgyr_p	R_IPsul	L_IFsul	DVIS_s	FUSgyr_dl	R_SFsul	R_IPlob	R_FP_l	R_PORB	DMPFcor_p	L_IPsul	L_MFgyr_a	DVIS_vl	CAUDNH_NACC	COLsul	LORBgyr	ITgyr	STgyr_a	MORBgyr	PINS_v	TP	HIPP	AMY	PIsul	CERVM	L_MOTnet_dl	MOTnet_am	R_MOTnet_dl	MOTnet_m	MOTnet_ml	MOTnet_vl	MOTnet_l	l_PCsul	CNGsul_p	PUT_p	AINS_pd	CAUDN_d	AINS_v	FEF	PCsul_d	IMsul	STgyr_p	CAUDN_v	PUT_a	HSgyr	PSMcor_p	PSMcor_a	SMgyr	THAL_d	THAL_v	R_PCsul	PINS_d	STgyr_m	PCcor	AINS_ad	CAUDN	PVISnet_l	MDVISnet_p	MDVISnet_a	LVISnet_vp	MVISnet_p	MVISnet_av	LVISnet_p	PVISnet_dm	PVISnet_vm	MVISnet_ad	VVISnet_l	LVISnet_DP	VVISnet_m
-0.4149924897331331	0.6982846068200267	-0.8601829604003913	-1.0017172370220904	0.05722116193458162	-1.0545827418864862	-0.06188148784086756	0.09809957974861691	0.7650064869473377	-0.48369704198152963	0.02082473302315735	-0.2540842995588337	-1.7184672290203618	-0.29422982037067413	-0.06544135271235266	-0.18970186998662958	-1.00788084022475	1.518748808435451	0.33115327553380103	-0.49490372171359404	-0.741516456723886	-0.4435292729102666	-0.7067462295361954	-0.9560305873311319	-0.6286162885974711	-1.1661013434641063	-1.5167206771548283	0.10053251693805157	0.8378683600458317	-2.531701199241041	-1.3846707580510729	-0.8404524634112462	0.16427335280601477	-1.0991172484457044	-1.1367201390629478	-0.19088640510645835	-0.7268513970473712	-0.8914517591934369	0.3879760749694811	-0.9332287949583833	1.7449719859004924	-0.14114556819206786	-0.8029201167537083	0.9226728169166524	0.6198970296839252	0.19576651029594577	2.340323637440159	-0.4286673010421404	-1.100256364303044	-0.47491773592717035	-2.0612808693092797	-0.35251781720597686	-0.7883301056662505	-0.48499263501933404	-0.12951194757449977	0.8789286551986601	-1.153666083771608	0.5433178361281062	0.3986746869214739	0.5145733841391842	0.6893923182051314	-1.2659963156519967	-1.1949516646199332	-1.6729891731270723	-0.5806345722118343	-0.8339415108534094	1.550866317704414	-0.14968184813505742	-0.10753991928859016	-0.6284328490102457	-0.6431199533875643	-0.6160207031608884	0.41259658601124116	-0.39880126131549165	-0.7523182648843506	-1.3996237095533097	-1.1233588811099244	-0.8977749067048232	-1.2148954536564447	-0.3876792296060245	-1.2708887572104974	-0.4533742340018024	-0.7604467292957298	-0.4631728344487355	-0.656353749016535	0.09190651098462312	-0.5322152798420487	-0.1694573967605829	-0.4638401325822214	-1.2837692396633684	0.7544948886747339	-1.7362938329864006	0.09093740798382614	-0.521632062051306	-0.12338192319474439	-0.46997886498951735	0.7363378262679492	-0.11495498977601529	-0.8393684052177431	-0.694282606513136	-0.7956004021922126	-0.9568115230164451	-0.3280543448450934	-0.017280838110987445	-0.2242008963233379	-0.8595695821558299	-0.4691370414379476	-0.8738896384298265	-1.2411701765669219	1.207368978548275	-0.9650836315739654	1.1577102181848997	0.3527101498535451	-0.0718012523314316	0.2526040333952453	-0.09969330401035953	0.5780336955951085	-0.24576427725821556	-1.0275673882311418	0.28090771123961417	-0.42907295825484965	0.2323856008889141	-1.9348750444028178
-0.7271491100778421	0.86378569503143	-1.4466822762353524	-1.817509997349519	-0.5826253466377104	-1.4300697538865743	-0.41898304535779574	-0.5206522056612912	0.6740784117171907	-0.43246799313144396	-0.061856348373063925	-0.14074050222012785	-2.906861368647101	-0.9799688369242383	-0.48485622582698445	-0.23437906375110884	-1.6724963835264188	2.364300397108053	0.06818165157049422	-1.4197231686928056	-1.2100049303885598	-0.6412237723550153	-0.9940239319350661	-2.314179541028363	-1.6493212573219045	-1.835147296205118	-3.4820065034903296	-0.767369468368388	1.7704933216898806	-5.62219458964184	-3.4317937183924423	-2.190969321718722	1.1008260562434409	-1.274524579321251	-1.417406674017382	-0.37440646530484967	-2.6574686585954623	-0.7038875811991572	1.3439221340982093	-0.9314518905806518	2.4824648916890677	-0.30193828308785503	-0.9301326891324727	0.6357891480351642	1.236816416804989	0.3419156243795279	4.378569101460243	0.1476641336078013	-1.5963200555445674	0.05359441638220011	-3.0394512451011835	-0.5806234352002807	-1.401787602011473	-0.16555207544197775	0.1518800127626964	1.2666370878728588	-1.1814102215468385	0.4416798496135959	0.32222453669062817	0.36132679219978553	1.943494917910394	-1.613899675655094	-1.412253347775304	-2.1705150737055754	-0.7507388387346284	-0.8167389234569338	2.1810505883578046	-0.5125201055166607	-0.6190175201791601	-0.955233274375399	-0.9572762693107689	-0.9222396392487439	-0.24725033765826934	-0.5955364852907914	-1.2357640711114257	-1.769262761946751	-2.28897866760893	-1.488999807406217	-1.8156138282772658	-0.4085720637065433	-1.2508819744377055	-1.0387090069026563	-1.224973684491275	-0.5535644005843042	-1.1411293408277363	0.08594314027577639	-0.895085681198291	-0.24113921711221337	-0.9203246208774317	-1.477428454144153	0.539292995795092	-2.372945766370648	0.24831140829112397	-0.6907226576810378	0.12874792108803496	-0.4762192210654296	0.6493549485291753	-0.18125359272318228	-1.3689714006203062	-0.7727537904400379	-0.7707202087366022	-0.8143734165928317	-0.8853583265523053	-0.8414210604723567	-0.8720807104569966	-1.3041558187119793	-1.0563159330896186	-1.3674331053017497	-1.2917617643004136	0.5272201283206773	-1.9920874997991014	0.9845739269901217	0.7433808977058267	-0.7316644143985083	0.5078317520988954	-0.3777851221917812	-0.5931437937638808	-1.1979735082555452	-1.8233790555894966	0.3209322742834876	-1.2698378419921685	-0.9207370407104292	-2.3075780008261186
-0.8563903373522869	0.36002649525994235	-1.7952359182075395	-2.355948232185955	-1.0419310361698821	-1.6278724183267268	-0.747597644050889	-1.4126485138251557	0.22066649717366338	-0.06857432671215223	0.1518396405252532	0.00977841970480738	-2.4529125854080798	-1.412031481368937	-1.0733610456966238	-0.5202119153096888	-2.245474557413466	2.429109395111676	-0.13022590937122466	-1.8699181200815487	-1.130800543393989	-0.18464886264077254	-0.9911511757933512	-2.83182292705776	-2.435295616127186	-1.5874080339649248	-4.431658390070728	-0.9104126651445633	2.7161912270223385	-6.188388593436226	-4.395146421315762	-2.404150756962146	1.9709831690984152	-0.7744345612981528	-1.2412164052047012	0.44086378044814495	-2.9338776800712503	0.17603162974014835	2.015484956806989	-0.9017243942972051	1.9560512712959088	-0.8776612578317372	-0.7371026049828977	-0.4034926600187369	1.004784483720238	0.21374063616368308	5.130322440460538	0.6862840115605597	-1.624037706030485	0.6218712156320491	-2.9176108768586255	-1.1537840759691642	-2.168816529662612	-0.013142622650077897	0.423187187874453	0.8204066302166896	-1.3900937578186625	0.09170994430228516	-0.18089824671642138	0.291136044107141	2.72426790774341	-1.3999801784965464	-1.3560505836124879	-2.2942161445816356	-0.9144541137269262	-0.8659835574124009	2.5455413461103253	-0.9837938053700739	-0.6844481513357888	-1.276985543117755	-0.9995726118139333	-1.0500142066391656	-0.948357515348539	-1.0897792943120632	-1.3237687424585718	-1.4970293572013822	-2.733320260099603	-2.0175465834513306	-1.7402209033031721	-0.45815787991903123	-1.0196123676510847	-1.534473177063156	-1.6405578102287535	-0.67442601986969	-1.195634092559622	-0.13283170035206956	-1.381653624122955	-0.8302717595994472	-1.5052062440859486	-1.2835146863466111	-0.8587979905839477	-2.6541517521135316	0.18162693450647102	-0.9504551074875214	0.06061932730314496	-0.2904176289362915	-0.5930555070085185	-0.3607618696987629	-1.5972413149712337	-0.6329225820437487	-0.5443839495256543	-0.6560992244444415	-1.5540857989886763	-1.669163415058059	-1.3980930502770743	-1.4554187496640691	-1.508919478067996	-1.7597382691193808	-1.0915966457315498	-1.401592799697916	-2.526411165971801	0.7252010570887715	1.4428536925308222	-1.0072108294100386	0.9877074764084977	-0.10423753447337489	-1.5990206333592571	-1.8324835557688977	-1.829635281322731	0.8951599624809585	-0.9973853043568609	-1.5850258155219217	-0.9830707055906504
-0.901442492444973	-0.657730200029548	-1.882180466377691	-2.603976869884019	-1.0124130993046694	-1.809741822771565	-1.1410109113253977	-2.065354425841429	-0.34099058240938646	0.015230067940833775	0.23047792546426338	-0.09950001203950735	-1.3194281570540338	-1.6731098773016968	-1.7990121294433872	-0.9881016266184495	-2.8251541015413366	1.4938348159275867	-0.2024765989876219	-1.2265112895591113	-0.46553099667448306	0.7479814296075827	-0.9311998768539236	-2.1157178947033555	-2.677920343570344	-0.7128036947318794	-3.436532227162951	0.36314051425809346	3.1893614281757943	-3.492332995040562	-3.6661634988257448	-1.3373973987037033	1.7234948689179241	-0.04698799449804146	-1.2497213669868816	1.9903422995075506	-0.6099816422814641	0.9546252667789116	2.0140445324956313	-1.2376458471833123	0.0015485425846594753	-1.7962079608424093	-0.38011330581006336	-1.838235142947354	-0.2080257173332696	-0.29892358812156006	3.1176294444282604	0.27275611866144056	-1.2566645312696123	0.5142154537323045	-2.1499769161198667	-2.0538028043872125	-2.667034149040433	-0.41865200049256623	0.16651277040136592	-0.5463378479222903	-2.143919468873942	-0.7427600475924986	-0.8370618205574842	0.5112656046385093	2.129217787436685	-1.2443034595640545	-1.5788854269467922	-2.373294829453031	-1.4489035872840201	-1.2337240597191783	2.446128815921227	-1.3667870450288777	-0.2456700574212636	-1.8155845721190174	-0.8010171218124028	-0.9872523455644947	-1.3141720735010096	-1.5960431483098727	-1.0395111164237987	-0.8059030803830901	-2.0706638263796933	-2.2900714094440144	-1.1447742115907573	-0.6294037136827072	-0.9860930182948345	-1.6026260718562693	-1.7231302593544415	-0.8734576816889731	-0.8308718824849546	-0.5860760550553862	-1.7893634261081062	-1.704399508520961	-2.0556054927685983	-0.964628440893699	-2.729800039237099	-2.807618727644858	-0.3119087100108342	-1.3048462246459525	-0.49199479411837166	-0.20613573411680466	-2.3281723829784564	-0.6514415857382119	-1.4399490909093557	-0.562725465444641	-0.5264314450550591	-0.8192505415245324	-1.9545916187648134	-1.749435521916758	-1.3658128353904506	-1.2241405363937448	-1.6497847793308955	-2.077591796246198	-1.0421209070874031	-3.5657666783866495	-2.477536424839834	0.07599618242204083	1.4460902699844582	-1.157709422270389	0.9587681092120506	0.030218606805566497	-1.9656029851703913	-2.0170641693137807	-1.2596927531514435	1.5445802638755193	-0.3082155804835014	-1.868279128382295	0.5638048364757904
-0.9739537620130496	-1.5937688648610295	-1.6709441224024524	-2.4989249832668485	-0.5008095980759848	-1.9066458548126866	-1.5299844013446051	-2.0088491398166486	-0.700590341598687	-0.48178793246473145	-0.2300983908589298	-0.4872814391687092	-0.9788793089893172	-1.9395182655630392	-2.4171248735924666	-1.1684922572358236	-3.2325758348769424	-0.11740098087408754	-0.5478251994705744	0.21285580935609805	0.41193712811244215	1.3810164580693243	-0.9284935967769564	-0.6775279156292325	-2.2281646352732576	0.0033868521654533837	-0.8293946975101176	2.5271665246886537	2.506400622013542	0.6860931981501617	-1.6949696986528928	0.04727321041917259	-0.14257736037979382	0.3015044254231129	-1.7911899258105402	3.055042281737112	3.1156563289394534	0.8178618410445687	1.219060095358016	-1.8985656876068946	-2.4813640814443882	-2.4449219769776267	-0.20071905510859253	-2.6952040678595903	-1.6668487211689353	-1.0444873876929623	-1.0867496899888365	-1.1426910862218642	-0.7700416435508464	-0.4721815744187774	-1.5609295427349452	-2.822862426344262	-2.4239604716428262	-1.199837609171893	-0.724222214028822	-1.9174107101777296	-3.160853927025783	-1.7327194821468934	-1.2494506286772398	0.8284037897274608	0.2260509427723749	-1.6261941042813388	-2.219853332872132	-2.394036661518649	-2.2269925544987177	-1.7586633608573012	1.5248011063729088	-1.40959544192085	0.21548290074898455	-2.461992149876896	-0.5099229807156394	-0.7734356844326459	-1.212602214197812	-1.6076656014345123	-0.5794710120237712	-0.0642632533850424	-0.6938029463329402	-2.1177706295251846	-0.5001228215902842	-0.8395209845655128	-1.2166247226116134	-1.1179807304211382	-1.2896831503936224	-0.978771101043094	-0.34664585689824184	-1.052763770246192	-1.6896857635908393	-2.190336493819952	-2.2456041952213845	-0.7377203145612762	-3.707290747402502	-2.8035607285415516	-1.0080827250742592	-1.4652422565055516	-1.2659879087787735	-0.4865387820431756	-3.20968371459416	-0.8584082279354334	-0.9374904014679897	-0.7521055980275074	-0.8895382735156454	-1.2037730745734172	-1.6815224544257874	-0.7992309923717602	-0.643861520772067	-0.7020309407966514	-1.4334452151405541	-1.903226555501287	-1.281118322985367	-4.4387594056207424	-1.7516042183698066	-1.5198078017788021	-0.2315875918001813	-1.4169542237299761	-0.7354830876999611	-1.127288900600205	-1.7146948411119813	-1.96218890844453	-0.9181759952907524	0.9188878466493061	-0.49776157805438825	-2.07486736889141	0.42530273480955605
-1.0059526199200182	-1.8751132998217657	-1.091176706890559	-1.8857213193132805	0.16068814780683843	-1.588398914553062	-1.6233063030664039	-1.1930228644233989	-0.7553261891723826	-1.2223386287689209	-1.1039666485944855	-0.8648075783163339	-1.6765741068650695	-2.1038166109247065	-2.517131301830523	-0.626026388979342	-3.02552967441487	-1.7125759659539703	-1.3725330826072466	1.4143404754531848	1.0097393023285046	1.0182921045383428	-0.8360689052903071	0.5374044423545796	-1.1794957618203845	0.061089455050182755	1.9081538057723983	4.091202538350386	0.49655428212524083	3.551767270161411	0.46418658848628847	0.6455762791701338	-2.8462933896135696	0.06784284118776775	-2.4480911626240682	2.5119558349251747	5.701642937251125	-0.23650718308693053	-0.11011243352505762	-2.2970563292739885	-3.9809426154771987	-2.111364927942479	-0.40817549134645953	-2.1790720702507618	-2.2684638115949927	-1.6733598024271596	-4.909183577166504	-2.4743327899039658	-0.36241968959952015	-1.780461270634721	-1.4513475161407563	-2.7979825559504694	-1.376995691920028	-1.6831178376323557	-1.6827098374052087	-2.0443906917163495	-3.5094942126282076	-2.0610888874089275	-1.2300358779155292	0.8294025361427062	-1.8642993438043263	-2.2949146802283145	-2.7253875624702637	-1.9071346879692836	-2.5297810066149533	-1.9572333083136215	-0.2818303204243298	-1.0040015031299192	0.1411666423858454	-2.6404551207253504	-0.22424074427969035	-0.4397580732782203	-0.7631520244883168	-0.8808698911457578	-0.12568730522324825	0.5267463597748846	0.5612082621260908	-1.4048695207138857	-0.13842605453085255	-0.842775176231661	-1.237425493621608	-0.2843957757753021	-0.42430001748846724	-0.6930939392152462	-0.004062143804559719	-1.1762156819434542	-0.8180668068923561	-1.739987207710743	-1.8146432549255662	-0.571145953862954	-2.8853807666205933	-2.2548208059504247	-1.3205418684707761	-1.079737202127637	-1.7292782222606486	-1.008923295183789	-2.3693632457072713	-0.7033937804933105	-0.22048046637107344	-1.0049351778295306	-1.3157798745436593	-1.341908730820329	-0.6212238516602191	0.676160522065594	0.4405435859302028	-0.07819009821694409	-0.9150215463384732	-0.8204295863439371	-1.4603357971645892	-3.23861706685708	-0.2312342267342896	-3.9288422952089768	-3.2417907701695667	-1.5537199343142172	-4.217827256458501	-3.6795845680636137	-1.180499453654455	-1.8168209753820352	-1.3196681025216268	-1.7034132919050282	-1.9564041991413266	-2.0986459547241263	-1.637081096857199
-0.7982895541053109	-1.3875931803751917	-0.23115876707688912	-0.7672200600873345	0.5427648552038051	-0.6350564839663392	-1.2017734719359356	-0.06359915027585555	-0.6999821695976723	-1.560915485283603	-1.7603816241644743	-0.9358997020209509	-2.1046955533398717	-1.781671245219736	-1.8525366521854367	0.474091328280806	-1.9543841321261204	-2.5904206812954866	-2.065355603716203	1.5519724846394225	1.06786262136084	-0.25218923874790705	-0.4816234898730749	0.9214091165886872	0.08319126841323225	-0.2986809356515141	3.174559451101955	3.8188106722285595	-1.9212029348127544	3.6747436788461103	1.8984147212384437	0.26167593984441323	-4.676169343485099	-0.4090326377429811	-2.443582975233977	0.47247794993143744	5.389199465289022	-1.3336207599428689	-1.352470658237332	-1.7962716422745928	-3.4335753249399588	-0.7049292802923557	-0.8484618920735926	-0.527000105424975	-1.4269164804617565	-1.8638058289756942	-5.7948378663884395	-2.4510021035060072	-0.05867596634496481	-2.549895317702577	-1.3843136303605919	-1.6480848207422114	-0.08064884036427045	-1.3111719332431278	-1.8928684064020616	-0.5493151363602766	-2.35977796231187	-1.2009745526093023	-0.9188997039428124	0.3813063084251351	-2.8423772954949484	-2.4850903666154904	-2.3781387145204627	-0.6107624454157693	-1.6921550784790225	-1.496934041082859	-2.29867144461189	-0.3057740884805154	-0.49522726027181563	-1.8047517347190942	0.06356499713987587	-0.03364837096039071	-0.18506581193602403	0.2289965919490102	0.2381734368477171	0.9347729009154332	1.0925555511524803	-0.298986316199104	0.006092118532270999	-0.4534633263782428	-0.5212330665530228	0.48527610885146305	0.5277434962910491	0.0763227962751818	0.20127344171435219	-0.753437951011093	0.5373583778412456	-0.48489497661590575	-0.8607392421046507	-0.3018493551377938	-0.6921405853437526	-0.9110944864507287	-0.8074142790343112	-0.15839157439123355	-1.5117856425785838	-1.3218452585465428	-0.3293638799339533	-0.10235164542017239	0.4613737666436359	-0.8779905709722596	-1.2839743952816933	-0.9010985506276687	0.8115709446174846	1.7413714417019246	1.2859010468771468	0.43336066255431743	-0.24706481377573006	0.8519801183326824	-1.0879833917523036	-0.7089533844020565	1.8484176252555664	-5.8493845233441535	-5.693489791113226	-1.0680428976065492	-7.67321750412586	-5.964020534276302	-0.6398404734977281	-1.3893660287973444	-2.0415564365537158	-5.054296940376487	-3.507772833108902	-1.4472210266921925	-3.7117329567872686
-0.2648898089478871	-0.4917444112593109	0.5419860550401143	0.488735960647225	0.43388515524566174	0.6911588357965441	-0.4423461300847323	0.7435099667920841	-0.8227099729781477	-1.1656623885501176	-1.6121065817128224	-0.6691133807396381	-0.892433959859259	-0.7412301220445322	-0.6385921048375571	1.3499446250982943	-0.34976553744777583	-2.3884864533135852	-1.55542518973114	0.7669995239778579	0.6798053524469226	-1.5178702861494409	0.041611286525319265	0.5738955705249511	1.0060784353437013	-0.40120985388637626	2.402564002464343	1.7858509580820359	-3.1714441816891648	2.017277145450275	2.2673196197566883	-0.326023352552544	-4.285106654821113	-0.6256678096297285	-1.4776558281112475	-1.6781204750283538	2.6476497555979424	-1.5212989109111767	-1.7865221239957334	-0.35559614774002324	-1.075248353606598	0.9904351230045962	-1.0965383688024477	1.033433949007936	0.42164541527008015	-1.5299205112378738	-3.387369955698269	-0.8654758968269047	0.15194074054941153	-2.3198210977460825	-0.7982522338491882	0.26882416932562064	0.6549491032679132	-0.1807979618084349	-1.0376468980710891	1.5499210921482425	0.1543366407979703	0.408893025080087	-0.5736279015042461	-0.14149889749075686	-2.2975914126259354	-1.705161811639978	-1.057255277657006	1.065727501841528	0.14483060935686154	-0.5523031570431259	-3.355236390762094	0.3699283539624271	-1.0713888383351076	-0.10570332929285037	0.37521699050434193	0.3342897355848228	0.3395694627030986	0.9984713049943437	0.48905420197980815	1.0903499541405355	0.9394363451094041	0.7864742792397738	0.22069229024487572	0.23177884346431624	0.8200669873778413	0.8495585180133721	1.164329831573096	0.9974624201208558	0.4399074831172752	0.05751055167301705	1.6261193438384876	0.7967265498638153	0.16332001269201243	0.11871491511413287	1.3573250501483147	0.8517130340974873	0.33640489450785344	0.7915673533350054	-0.7123290591228467	-1.0791240144162004	1.285335063994197	0.6783709705674222	0.7871618340139651	-0.15337919042342238	-0.6202761900151381	-0.05281245465953097	1.8136895515712772	1.7774218423812655	1.4199418059290676	0.6507925125012967	0.3293206872185692	2.020115867794097	-0.08306082241067188	1.4139080604668273	3.624169848690618	-5.612124536283792	-5.574389910599327	0.1690785802781718	-8.3327312691133	-5.723347886359971	-0.1372326030251906	-0.3455268654685754	-2.0370292397482053	-6.44746970859816	-3.3938466129830114	0.09127059386849354	-3.5195363610615873
0.40752236777661366	0.34473769721186276	0.800225629932714	1.34677084768788	0.0051936863197220694	1.7249775135101084	0.15692575870425968	0.8504990718848123	-1.168865146039802	-0.2831400818069992	-0.6406053902559675	-0.26279640244320035	1.7282941090271753	0.728938123591208	0.5415440808412515	1.2829513839673843	1.0523339788337718	-1.3133418639067682	0.4830351450613567	-0.027698295940826467	0.14484257653093022	-1.7455699686847983	0.4345702255848886	0.048662420465079556	1.1984369621558832	0.15171537666055415	0.44848054200307935	-0.703735300729721	-2.3866402847278447	0.7660281028466549	1.7763697015523108	-0.26703264374624597	-1.8481954841250379	-0.3766190474923261	-0.06151963695634568	-2.4671267488659288	-0.3951396556329672	-0.6478531604178813	-1.07837473537754	1.3253311959006602	1.6187732949161506	1.8916356371533791	-0.813706477163137	1.327791620485531	2.128763663163409	-0.8514934874038949	0.16514666094199607	1.1765430584765864	0.19237881722167516	-1.3146146294865302	0.325397271342732	2.081956101752016	0.45087293861184846	1.022520576750426	0.36300168643502634	2.630807046155874	2.812975875163821	1.6098473739016939	-0.28116362518416	-0.2267758817604137	-0.9870403038090741	-0.25102378478781745	0.5905941994972976	2.1485715140544235	1.9753428570479712	0.3402305233395762	-2.7359822793793276	0.7922759081744505	-0.8742256890139125	1.5423750432668668	0.6434799200705968	0.5218628091939601	0.7047345652108713	0.9698392945707222	0.6094102897908762	0.8349471275147569	0.5923787426608993	1.4074802641570567	0.6099752941647092	0.8587901610201293	1.9330565083953666	0.765739233852452	1.2852027536212625	1.5035876007476712	0.7733274307047713	0.8315381259020221	1.8178514711748053	1.3178224141597747	0.8330503684622281	0.5422728891510551	1.9142675366518753	2.175127590027375	1.3236902896168687	1.1492168300145325	0.19575344815256668	-0.3875391943641981	1.1283106484583445	1.202893230797989	0.5799335699428416	0.8380638347110815	0.2705544661427848	0.6903552141988684	1.738648481447558	0.9559864312502908	0.816309537066788	0.5178340865189538	0.5845815656377288	1.7276317864186592	1.050213195944821	1.867211006538466	4.007282034167141	-2.7167577643534764	-2.612965582171455	1.5853519450754063	-4.831569875414307	-2.2659261511464424	0.39713936030250235	1.3075644212923723	-0.669386292497317	-4.156262613950839	-1.0016711271862995	1.947043530474223	-0.7087130395080803
0.8816003691143941	0.9009124648223803	0.46664308559791134	1.5952822447706683	-0.3197421132138482	1.9183863871560916	0.25352224096979786	0.3789264322735193	-1.4050572352069948	0.5632620221651766	0.6093108249685891	0.09059844449004759	3.9568221145254725	1.9668429227068118	1.1926765783379476	0.35630308023090335	1.727066890632903	-0.14390469222114635	2.8575561526009725	-0.07598207484592091	-0.2632044318915726	-0.6130501192910646	0.5721331478800715	-0.14507210004411958	0.7542447584066877	1.1082920217689611	-1.0642896161121393	-2.228458694306207	-0.44585110457976246	1.2627072183151298	0.9397455390074296	0.5223298088449871	0.9775379875701078	0.1590016948078897	1.0143401961163134	-1.6157265745727492	-1.8836657851934433	0.5521572705342614	0.32213664714596824	2.3328051809517163	2.900756678501652	1.5425082489249204	-0.049758896778366264	0.30803474766543565	2.6805460818049807	-0.12398216972778484	2.0391901425357783	2.286632118090326	-0.005172049769988427	-0.11403900312214363	1.4942436150649165	2.9868249480793967	-0.2770735997268382	1.6144290809672683	1.3868260666488685	1.8909229422511344	4.137396121719118	1.558161239988274	0.06971402789537723	0.17501670889379012	-0.08754213767163707	1.0918677723585544	1.7316360763577094	2.007538949249179	2.6883200212671294	0.7764190804616858	-0.9750122095051245	0.9573370167862869	0.18128816076428989	2.1958141919949816	0.7327221828908614	0.4675623969489103	0.8669576001257003	0.35805583780607847	0.5909105353186139	0.15024371498636066	0.4570538118425517	1.4336223937074344	0.9153365440565993	1.0942266280388964	1.9335395418470953	0.4860456703134092	0.9974615915932439	1.278923690705757	1.034426843886743	1.2071358324469705	1.1409842630781502	0.9351538789868354	1.143918769235171	0.7603687471669006	0.9532714550649481	2.4083038554288065	1.3953302894079966	0.7474855340854716	0.7509214582351538	0.30626979239705	-0.6056574951391667	1.2451742425560952	0.021539378577790907	1.4187748393871717	0.7584367268899223	0.9654139814900005	0.6473099356873115	0.021989794991771627	-0.11610448117688542	0.1909546292544855	0.4647166680555198	0.1404096028423524	1.6263308562196706	0.9155995798145615	2.6129470545868827	1.4146151129873092	1.2686110080274589	2.336588462346901	1.225992791006459	2.5513654016508847	0.9613045149329167	2.9845528570196684	1.5438316742351854	0.635145251792443	2.4074860817610144	3.1177990354781957	2.6989668838477927
